+ 0 + 8 + 31 + 70 + 71 + 126 + 195 + 281 + 283 + 385	+ 500
+ 0 + 9 + 92 + 110 + 469 + 505 + 754 + 799 + 1 517 + 1 580	+ 1 995
+ 0 + 15 + 29 + 59 + 160 + 220 + 262 + 337 + 539 + 644	+ 714
+ 0 + 31 + 165 + 289 + 416 + 602 + 1 4 + 1 283 + 1 537 + 1 878	+ 2 548
+ 0 + 90 + 113 + 323 + 542 + 932 + 1 1 + 1 511 + 1 949 + 2 639	+ 2 754
+ 0 + 60 + 109 + 249 + 496 + 756 + 903 + 1 243 + 1 737 + 2 197	+ 2 442
+ 0 + 42 + 61 + 164 + 271 + 458 + 515 + 763 + 977 + 1 309	+ 1 404
+ 0 + 20 + 266 + 419 + 446 + 639 + 1 377 + 1 703 + 1 757 + 2 123	+ 3 353
+ 0 + 51 + 57 + 176 + 279 + 500 + 518 + 807 + 1 13 + 1 404	+ 1 434
+ 0 + 27 + 131 + 194 + 551 + 668 + 980 + 1 133 + 1 847 + 2 54	+ 2 574
+ 0 + 62 + 75 + 212 + 385 + 646 + 685 + 1 21 + 1 367 + 1 827	+ 1 892
+ 0 + 69 + 141 + 302 + 633 + 932 + 1 148 + 1 539 + 2 201 + 2 730	+ 3 90
+ 0 + 21 + 143 + 248 + 307 + 454 + 820 + 1 51 + 1 169 + 1 442	+ 2 52
+ 0 + 27 + 55 + 109 + 302 + 410 + 494 + 629 + 1 15 + 1 204	+ 1 344
+ 0 + 37 + 95 + 227 + 280 + 486 + 660 + 961 + 1 67 + 1 442	+ 1 732
+ 0 + 81 + 123 + 312 + 573 + 924 + 1 50 + 1 509 + 2 31 + 2 652	+ 2 862
+ 0 + 34 + 75 + 126 + 709 + 828 + 951 + 1 87 + 2 253 + 2 457	+ 2 662
+ 0 + 3 + 231 + 243 + 542 + 560 + 1 244 + 1 271 + 1 869 + 1 902	+ 3 42
+ 0 + 22 + 27 + 76 + 137 + 230 + 245 + 365 + 487 + 651	+ 676
+ 0 + 16 + 27 + 70 + 107 + 182 + 215 + 317 + 391 + 525	+ 580
+ 0 + 43 + 66 + 142 + 453 + 615 + 684 + 879 + 1 501 + 1 782	+ 1 897
+ 0 + 12 + 53 + 113 + 118 + 202 + 325 + 457 + 467 + 623	+ 828
+ 0 + 12 + 58 + 99 + 166 + 231 + 369 + 463 + 597 + 715	+ 945
+ 0 + 44 + 118 + 221 + 514 + 705 + 927 + 1 177 + 1 763 + 2 101	+ 2 471
+ 0 + 39 + 123 + 214 + 531 + 700 + 952 + 1 173 + 1 807 + 2 106	+ 2 526
+ 0 + 12 + 157 + 217 + 326 + 410 + 845 + 977 + 1 195 + 1 351	+ 2 76
+ 0 + 44 + 66 + 143 + 462 + 627 + 693 + 891 + 1 529 + 1 815	+ 1 925
+ 0 + 7 + 80 + 94 + 407 + 435 + 654 + 689 + 1 315 + 1 364	+ 1 729
+ 0 + 21 + 46 + 88 + 251 + 335 + 410 + 515 + 841 + 988	+ 1 113
+ 0 + 49 + 192 + 388 + 497 + 791 + 1 220 + 1 661 + 1 879 + 2 418	+ 3 133
+ 0 + 23 + 302 + 476 + 509 + 729 + 1 566 + 1 937 + 2 3 + 2 420	+ 3 815
+ 0 + 31 + 35 + 97 + 206 + 330 + 342 + 497 + 715 + 932	+ 952
+ 0 + 7 + 36 + 64 + 91 + 133 + 220 + 283 + 337 + 414	+ 559
+ 0 + 11 + 45 + 89 + 116 + 182 + 284 + 383 + 437 + 558	+ 728
+ 0 + 25 + 231 + 331 + 564 + 714 + 1 332 + 1 557 + 2 23 + 2 298	+ 3 328
+ 0 + 14 + 18 + 41 + 144 + 195 + 207 + 267 + 473 + 561	+ 581
+ 0 + 50 + 82 + 157 + 788 + 963 + 1 59 + 1 259 + 2 521 + 2 821	+ 2 981
+ 0 + 45 + 114 + 294 + 311 + 581 + 788 + 1 193 + 1 227 + 1 722	+ 2 67
+ 0 + 8 + 314 + 386 + 479 + 567 + 1 485 + 1 637 + 1 823 + 1 991	+ 3 521
+ 0 + 76 + 90 + 211 + 774 + 1 47 + 1 89 + 1 407 + 2 533 + 3 3	+ 3 73
+ 0 + 18 + 114 + 189 + 276 + 387 + 675 + 843 + 1 17 + 1 221	+ 1 701
+ 0 + 2 + 36 + 39 + 326 + 333 + 435 + 443 + 1 17 + 1 29	+ 1 199
+ 0 + 73 + 84 + 269 + 376 + 707 + 740 + 1 183 + 1 397 + 1 986	+ 2 41
+ 0 + 9 + 201 + 237 + 478 + 532 + 1 108 + 1 189 + 1 671 + 1 770	+ 2 730
+ 0 + 9 + 270 + 351 + 414 + 513 + 1 296 + 1 467 + 1 593 + 1 782	+ 3 87
+ 0 + 5 + 219 + 239 + 516 + 546 + 1 188 + 1 233 + 1 787 + 1 842	+ 2 912
+ 0 + 41 + 78 + 223 + 242 + 469 + 580 + 911 + 949 + 1 362	+ 1 547
+ 0 + 42 + 79 + 177 + 358 + 540 + 651 + 889 + 1 251 + 1 573	+ 1 758
+ 0 + 95 + 114 + 361 + 494 + 931 + 988 + 1 577 + 1 843 + 2 622	+ 2 717
+ 0 + 5 + 216 + 236 + 509 + 539 + 1 172 + 1 217 + 1 763 + 1 818	+ 2 873
+ 0 + 45 + 74 + 156 + 479 + 651 + 738 + 947 + 1 593 + 1 892	+ 2 37
+ 0 + 69 + 78 + 186 + 699 + 945 + 972 + 1 257 + 2 283 + 2 706	+ 2 751
+ 0 + 4 + 102 + 138 + 157 + 201 + 495 + 571 + 609 + 693	+ 1 183
+ 0 + 5 + 63 + 88 + 131 + 166 + 340 + 395 + 481 + 546	+ 836
+ 0 + 3 + 39 + 51 + 94 + 112 + 220 + 247 + 333 + 366	+ 546
+ 0 + 22 + 69 + 102 + 643 + 720 + 861 + 949 + 2 31 + 2 163	+ 2 398
+ 0 + 27 + 90 + 162 + 333 + 459 + 648 + 819 + 1 161 + 1 386	+ 1 701
+ 0 + 21 + 50 + 92 + 271 + 355 + 442 + 547 + 905 + 1 52	+ 1 197
+ 0 + 14 + 77 + 98 + 707 + 756 + 945 + 1 1 + 2 219 + 2 303	+ 2 618
+ 0 + 6 + 175 + 189 + 706 + 732 + 1 239 + 1 273 + 2 307 + 2 353	+ 3 198
+ 0 + 6 + 35 + 65 + 76 + 118 + 205 + 271 + 293 + 371	+ 516
+ 0 + 22 + 58 + 91 + 544 + 621 + 729 + 817 + 1 723 + 1 855	+ 2 35
+ 0 + 32 + 103 + 238 + 263 + 462 + 675 + 977 + 1 27 + 1 393	+ 1 748
+ 0 + 33 + 142 + 246 + 439 + 609 + 936 + 1 177 + 1 563 + 1 870	+ 2 415
+ 0 + 58 + 122 + 241 + 644 + 879 + 1 71 + 1 367 + 2 173 + 2 585	+ 2 905
+ 0 + 3 + 37 + 44 + 151 + 164 + 266 + 283 + 497 + 520	+ 690
+ 0 + 15 + 258 + 318 + 617 + 707 + 1 436 + 1 571 + 2 169 + 2 334	+ 3 549
+ 0 + 78 + 115 + 297 + 538 + 876 + 987 + 1 429 + 1 911 + 2 509	+ 2 694
+ 0 + 44 + 90 + 179 + 486 + 663 + 801 + 1 23 + 1 637 + 1 947	+ 2 177
+ 0 + 75 + 149 + 324 + 671 + 996 + 1 218 + 1 643 + 2 337 + 2 912	+ 3 282
+ 0 + 43 + 207 + 379 + 526 + 784 + 1 276 + 1 663 + 1 957 + 2 430	+ 3 250
+ 0 + 33 + 114 + 204 + 411 + 567 + 810 + 1 23 + 1 437 + 1 716	+ 2 121
+ 0 + 9 + 156 + 192 + 373 + 427 + 868 + 949 + 1 311 + 1 410	+ 2 145
+ 0 + 87 + 165 + 472 + 513 + 994 + 1 228 + 1 929 + 2 11 + 2 886	+ 3 276
+ 0 + 22 + 131 + 241 + 284 + 438 + 765 + 1 7 + 1 93 + 1 379	+ 1 924
+ 0 + 29 + 190 + 314 + 451 + 633 + 1 116 + 1 393 + 1 667 + 2 2	+ 2 807
+ 0 + 35 + 234 + 374 + 581 + 791 + 1 388 + 1 703 + 2 117 + 2 502	+ 3 497
+ 0 + 3 + 151 + 158 + 607 + 620 + 1 64 + 1 81 + 1 979 + 2 2	+ 2 742
+ 0 + 102 + 103 + 341 + 514 + 956 + 959 + 1 537 + 1 883 + 2 665	+ 2 670
+ 0 + 23 + 151 + 266 + 325 + 486 + 870 + 1 123 + 1 241 + 1 540	+ 2 180
+ 0 + 7 + 9 + 19 + 100 + 124 + 130 + 157 + 319 + 360	+ 370
+ 0 + 68 + 126 + 257 + 738 + 1 5 + 1 179 + 1 509 + 2 471 + 2 937	+ 3 227
+ 0 + 31 + 258 + 418 + 537 + 759 + 1 440 + 1 791 + 2 29 + 2 442	+ 3 577
+ 0 + 67 + 75 + 242 + 343 + 644 + 668 + 1 69 + 1 271 + 1 806	+ 1 846
+ 0 + 45 + 153 + 258 + 657 + 852 + 1 176 + 1 431 + 2 229 + 2 574	+ 3 114
+ 0 + 48 + 74 + 159 + 506 + 687 + 765 + 983 + 1 677 + 1 991	+ 2 121
+ 0 + 53 + 102 + 291 + 314 + 609 + 756 + 1 187 + 1 233 + 1 770	+ 2 15
+ 0 + 51 + 98 + 198 + 557 + 759 + 900 + 1 151 + 1 869 + 2 222	+ 2 457
+ 0 + 41 + 204 + 368 + 517 + 763 + 1 252 + 1 621 + 1 919 + 2 370	+ 3 185
+ 0 + 20 + 43 + 106 + 143 + 246 + 315 + 461 + 535 + 721	+ 836
+ 0 + 19 + 77 + 172 + 173 + 306 + 480 + 689 + 691 + 938	+ 1 228
+ 0 + 22 + 87 + 196 + 197 + 350 + 545 + 785 + 787 + 1 71	+ 1 396
+ 0 + 25 + 50 + 100 + 275 + 375 + 450 + 575 + 925 + 1 100	+ 1 225
+ 0 + 11 + 170 + 266 + 269 + 387 + 864 + 1 67 + 1 73 + 1 298	+ 2 93
+ 0 + 14 + 25 + 46 + 239 + 288 + 321 + 377 + 763 + 847	+ 902
+ 0 + 38 + 45 + 128 + 235 + 394 + 415 + 619 + 833 + 1 113	+ 1 148
+ 0 + 44 + 87 + 218 + 307 + 526 + 655 + 961 + 1 139 + 1 533	+ 1 748
+ 0 + 19 + 250 + 394 + 421 + 603 + 1 296 + 1 603 + 1 657 + 2 2	+ 3 157
+ 0 + 44 + 67 + 178 + 287 + 486 + 555 + 821 + 1 39 + 1 393	+ 1 508
+ 0 + 3 + 24 + 36 + 59 + 77 + 140 + 167 + 213 + 246	+ 351
+ 0 + 3 + 5 + 11 + 28 + 40 + 46 + 61 + 95 + 116	+ 126
+ 0 + 26 + 33 + 92 + 163 + 274 + 295 + 439 + 581 + 777	+ 812
+ 0 + 9 + 126 + 198 + 207 + 297 + 648 + 801 + 819 + 990	+ 1 575
+ 0 + 7 + 258 + 286 + 609 + 651 + 1 404 + 1 467 + 2 113 + 2 190	+ 3 445
+ 0 + 21 + 74 + 132 + 263 + 363 + 522 + 659 + 921 + 1 100	+ 1 365
+ 0 + 5 + 117 + 137 + 278 + 308 + 644 + 689 + 971 + 1 26	+ 1 586
+ 0 + 26 + 242 + 389 + 476 + 675 + 1 323 + 1 643 + 1 817 + 2 189	+ 3 269
+ 0 + 6 + 84 + 93 + 762 + 783 + 1 17 + 1 41 + 2 379 + 2 415	+ 2 805
+ 0 + 1 + 30 + 34 + 71 + 77 + 164 + 173 + 247 + 258	+ 403
+ 0 + 9 + 135 + 156 + 549 + 588 + 966 + 1 17 + 1 803 + 1 872	+ 2 502
+ 0 + 29 + 55 + 139 + 200 + 342 + 420 + 617 + 739 + 994	+ 1 124
+ 0 + 19 + 33 + 96 + 109 + 210 + 252 + 397 + 423 + 606	+ 676
+ 0 + 9 + 41 + 59 + 214 + 250 + 346 + 391 + 701 + 764	+ 924
+ 0 + 37 + 81 + 226 + 229 + 448 + 580 + 907 + 913 + 1 314	+ 1 534
+ 0 + 4 + 179 + 199 + 362 + 390 + 915 + 959 + 1 285 + 1 337	+ 2 212
+ 0 + 41 + 147 + 311 + 384 + 630 + 948 + 1 317 + 1 463 + 1 914	+ 2 444
+ 0 + 37 + 204 + 352 + 513 + 735 + 1 236 + 1 569 + 1 891 + 2 298	+ 3 133
+ 0 + 55 + 69 + 179 + 400 + 620 + 662 + 937 + 1 379 + 1 764	+ 1 834
+ 0 + 11 + 78 + 100 + 401 + 445 + 646 + 701 + 1 303 + 1 380	+ 1 715
+ 0 + 9 + 95 + 140 + 199 + 262 + 520 + 619 + 737 + 854	+ 1 284
+ 0 + 35 + 117 + 257 + 308 + 518 + 764 + 1 79 + 1 181 + 1 566	+ 1 976
+ 0 + 6 + 65 + 79 + 266 + 292 + 469 + 503 + 877 + 923	+ 1 218
+ 0 + 22 + 29 + 80 + 139 + 234 + 255 + 379 + 497 + 665	+ 700
+ 0 + 23 + 30 + 93 + 122 + 231 + 252 + 401 + 459 + 654	+ 689
+ 0 + 13 + 240 + 292 + 573 + 651 + 1 332 + 1 449 + 2 11 + 2 154	+ 3 289
+ 0 + 18 + 45 + 87 + 198 + 276 + 357 + 459 + 681 + 819	+ 954
+ 0 + 15 + 166 + 264 + 301 + 429 + 882 + 1 93 + 1 167 + 1 408	+ 2 163
+ 0 + 50 + 83 + 158 + 797 + 972 + 1 71 + 1 271 + 2 549 + 2 849	+ 3 14
+ 0 + 25 + 171 + 271 + 424 + 574 + 1 12 + 1 237 + 1 543 + 1 818	+ 2 548
+ 0 + 3 + 165 + 177 + 388 + 406 + 892 + 919 + 1 341 + 1 374	+ 2 184
+ 0 + 49 + 71 + 191 + 316 + 534 + 600 + 889 + 1 139 + 1 526	+ 1 636
+ 0 + 37 + 125 + 287 + 310 + 546 + 810 + 1 171 + 1 217 + 1 652	+ 2 92
+ 0 + 48 + 165 + 277 + 708 + 916 + 1 267 + 1 539 + 2 401 + 2 769	+ 3 354
+ 0 + 65 + 123 + 352 + 383 + 742 + 916 + 1 439 + 1 501 + 2 154	+ 2 444
+ 0 + 38 + 64 + 121 + 614 + 747 + 825 + 977 + 1 963 + 2 191	+ 2 321
+ 0 + 12 + 85 + 113 + 352 + 404 + 623 + 691 + 1 169 + 1 261	+ 1 626
+ 0 + 21 + 37 + 86 + 169 + 260 + 308 + 427 + 593 + 754	+ 834
+ 0 + 33 + 74 + 140 + 403 + 535 + 658 + 823 + 1 349 + 1 580	+ 1 785
+ 0 + 18 + 150 + 243 + 312 + 441 + 837 + 1 41 + 1 179 + 1 419	+ 2 79
+ 0 + 37 + 48 + 149 + 196 + 371 + 404 + 643 + 737 + 1 50	+ 1 105
+ 0 + 15 + 129 + 189 + 316 + 406 + 748 + 883 + 1 137 + 1 302	+ 1 872
+ 0 + 47 + 55 + 157 + 290 + 486 + 510 + 761 + 1 27 + 1 372	+ 1 412
+ 0 + 3 + 266 + 293 + 402 + 435 + 1 224 + 1 281 + 1 499 + 1 562	+ 2 877
+ 0 + 46 + 101 + 248 + 331 + 570 + 735 + 1 75 + 1 241 + 1 673	+ 1 948
+ 0 + 9 + 65 + 86 + 269 + 308 + 476 + 527 + 893 + 962	+ 1 242
+ 0 + 26 + 254 + 407 + 488 + 693 + 1 377 + 1 709 + 1 871 + 2 255	+ 3 395
+ 0 + 4 + 21 + 41 + 46 + 74 + 125 + 169 + 179 + 231	+ 316
+ 0 + 8 + 22 + 41 + 94 + 129 + 171 + 217 + 323 + 385	+ 455
+ 0 + 32 + 91 + 214 + 251 + 438 + 615 + 893 + 967 + 1 309	+ 1 604
+ 0 + 23 + 87 + 179 + 226 + 364 + 556 + 763 + 857 + 1 110	+ 1 430
+ 0 + 9 + 21 + 42 + 93 + 132 + 168 + 219 + 321 + 390	+ 450
+ 0 + 30 + 59 + 104 + 561 + 666 + 753 + 873 + 1 787 + 1 967	+ 2 112
+ 0 + 52 + 58 + 139 + 526 + 711 + 729 + 943 + 1 717 + 2 35	+ 2 65
+ 0 + 21 + 230 + 366 + 419 + 597 + 1 224 + 1 517 + 1 623 + 1 958	+ 3 3
+ 0 + 55 + 66 + 154 + 561 + 759 + 792 + 1 23 + 1 837 + 2 178	+ 2 233
+ 0 + 57 + 61 + 194 + 301 + 548 + 560 + 883 + 1 97 + 1 534	+ 1 554
+ 0 + 15 + 28 + 58 + 155 + 215 + 254 + 329 + 523 + 628	+ 693
+ 0 + 16 + 334 + 478 + 517 + 693 + 1 647 + 1 951 + 2 29 + 2 365	+ 3 955
+ 0 + 32 + 51 + 134 + 211 + 358 + 415 + 613 + 767 + 1 29	+ 1 124
+ 0 + 21 + 174 + 258 + 427 + 553 + 1 12 + 1 201 + 1 539 + 1 770	+ 2 535
+ 0 + 60 + 121 + 261 + 544 + 804 + 987 + 1 327 + 1 893 + 2 353	+ 2 658
+ 0 + 9 + 25 + 59 + 70 + 122 + 170 + 247 + 269 + 364	+ 444
+ 0 + 46 + 73 + 142 + 703 + 864 + 945 + 1 129 + 2 251 + 2 527	+ 2 662
+ 0 + 53 + 93 + 239 + 358 + 610 + 730 + 1 75 + 1 313 + 1 764	+ 1 964
+ 0 + 7 + 138 + 166 + 329 + 371 + 764 + 827 + 1 153 + 1 230	+ 1 885
+ 0 + 3 + 99 + 106 + 399 + 412 + 700 + 717 + 1 303 + 1 326	+ 1 806
+ 0 + 105 + 113 + 358 + 557 + 1 12 + 1 36 + 1 631 + 2 29 + 2 834	+ 2 874
+ 0 + 27 + 81 + 189 + 216 + 378 + 540 + 783 + 837 + 1 134	+ 1 404
+ 0 + 13 + 101 + 166 + 215 + 306 + 570 + 713 + 811 + 980	+ 1 420
+ 0 + 17 + 69 + 137 + 178 + 280 + 436 + 589 + 671 + 858	+ 1 118
+ 0 + 23 + 186 + 302 + 393 + 555 + 1 44 + 1 299 + 1 481 + 1 782	+ 2 597
+ 0 + 12 + 198 + 306 + 309 + 441 + 999 + 1 227 + 1 233 + 1 485	+ 2 415
+ 0 + 2 + 130 + 148 + 197 + 219 + 603 + 641 + 739 + 781	+ 1 421
+ 0 + 10 + 26 + 41 + 244 + 279 + 327 + 367 + 773 + 833	+ 913
+ 0 + 20 + 55 + 130 + 155 + 270 + 375 + 545 + 595 + 805	+ 980
+ 0 + 73 + 165 + 457 + 458 + 896 + 1 172 + 1 829 + 1 831 + 2 634	+ 3 94
+ 0 + 34 + 82 + 157 + 388 + 531 + 675 + 859 + 1 321 + 1 573	+ 1 813
+ 0 + 45 + 93 + 262 + 273 + 532 + 676 + 1 59 + 1 81 + 1 554	+ 1 794
+ 0 + 1 + 374 + 383 + 562 + 573 + 1 692 + 1 711 + 2 69 + 2 90	+ 3 955
+ 0 + 15 + 318 + 453 + 492 + 657 + 1 566 + 1 851 + 1 929 + 2 244	+ 3 759
+ 0 + 11 + 81 + 103 + 416 + 460 + 670 + 725 + 1 351 + 1 428	+ 1 778
+ 0 + 25 + 26 + 64 + 251 + 339 + 342 + 443 + 817 + 968	+ 973
+ 0 + 59 + 162 + 398 + 437 + 791 + 1 100 + 1 631 + 1 709 + 2 358	+ 2 873
+ 0 + 39 + 67 + 145 + 374 + 530 + 614 + 809 + 1 267 + 1 540	+ 1 680
+ 0 + 29 + 252 + 368 + 617 + 791 + 1 460 + 1 721 + 2 219 + 2 538	+ 3 653
+ 0 + 21 + 179 + 228 + 737 + 828 + 1 302 + 1 421 + 2 439 + 2 600	+ 3 390
+ 0 + 39 + 101 + 241 + 296 + 514 + 700 + 1 19 + 1 129 + 1 526	+ 1 836
+ 0 + 73 + 102 + 226 + 759 + 1 29 + 1 116 + 1 437 + 2 503 + 2 970	+ 3 115
+ 0 + 15 + 92 + 122 + 475 + 535 + 766 + 841 + 1 547 + 1 652	+ 2 37
+ 0 + 6 + 25 + 34 + 231 + 252 + 309 + 333 + 727 + 763	+ 858
+ 0 + 48 + 186 + 327 + 618 + 855 + 1 269 + 1 599 + 2 181 + 2 607	+ 3 297
+ 0 + 8 + 117 + 157 + 242 + 298 + 625 + 713 + 883 + 987	+ 1 532
+ 0 + 21 + 79 + 179 + 184 + 326 + 500 + 721 + 731 + 994	+ 1 284
+ 0 + 55 + 63 + 181 + 338 + 566 + 590 + 881 + 1 195 + 1 596	+ 1 636
+ 0 + 16 + 107 + 187 + 230 + 342 + 615 + 791 + 877 + 1 85	+ 1 540
+ 0 + 32 + 178 + 299 + 466 + 651 + 1 89 + 1 363 + 1 697 + 2 35	+ 2 765
+ 0 + 11 + 14 + 32 + 113 + 153 + 162 + 209 + 371 + 440	+ 455
+ 0 + 13 + 147 + 212 + 307 + 398 + 800 + 943 + 1 133 + 1 302	+ 1 972
+ 0 + 10 + 33 + 76 + 83 + 146 + 215 + 311 + 325 + 441	+ 556
+ 0 + 5 + 298 + 343 + 452 + 507 + 1 386 + 1 481 + 1 699 + 1 804	+ 3 269
+ 0 + 16 + 190 + 301 + 334 + 477 + 999 + 1 237 + 1 303 + 1 573	+ 2 443
+ 0 + 35 + 51 + 154 + 191 + 364 + 412 + 653 + 727 + 1 38	+ 1 118
+ 0 + 18 + 119 + 161 + 494 + 572 + 875 + 977 + 1 643 + 1 781	+ 2 286
+ 0 + 25 + 111 + 211 + 284 + 434 + 692 + 917 + 1 63 + 1 338	+ 1 768
+ 0 + 19 + 213 + 289 + 516 + 630 + 1 212 + 1 383 + 1 837 + 2 46	+ 3 16
+ 0 + 61 + 108 + 313 + 352 + 679 + 820 + 1 291 + 1 369 + 1 962	+ 2 197
+ 0 + 42 + 85 + 183 + 382 + 564 + 693 + 931 + 1 329 + 1 651	+ 1 866
+ 0 + 59 + 201 + 437 + 528 + 882 + 1 308 + 1 839 + 2 21 + 2 670	+ 3 380
+ 0 + 25 + 126 + 214 + 351 + 489 + 792 + 993 + 1 267 + 1 518	+ 2 23
+ 0 + 32 + 121 + 274 + 281 + 498 + 765 + 1 103 + 1 117 + 1 519	+ 1 964
+ 0 + 12 + 161 + 221 + 334 + 418 + 865 + 997 + 1 223 + 1 379	+ 2 124
+ 0 + 3 + 274 + 301 + 414 + 447 + 1 260 + 1 317 + 1 543 + 1 606	+ 2 961
+ 0 + 1 + 153 + 157 + 358 + 364 + 820 + 829 + 1 231 + 1 242	+ 2 2
+ 0 + 58 + 79 + 166 + 769 + 972 + 1 35 + 1 267 + 2 473 + 2 821	+ 2 926
+ 0 + 24 + 147 + 203 + 612 + 716 + 1 85 + 1 221 + 2 39 + 2 223	+ 2 838
+ 0 + 46 + 62 + 131 + 604 + 765 + 813 + 997 + 1 943 + 2 219	+ 2 299
+ 0 + 27 + 61 + 115 + 332 + 440 + 542 + 677 + 1 111 + 1 300	+ 1 470
+ 0 + 12 + 78 + 129 + 186 + 261 + 459 + 573 + 687 + 825	+ 1 155
+ 0 + 35 + 111 + 257 + 286 + 502 + 730 + 1 57 + 1 115 + 1 512	+ 1 892
+ 0 + 3 + 89 + 104 + 181 + 202 + 460 + 493 + 647 + 686	+ 1 116
+ 0 + 13 + 74 + 100 + 383 + 435 + 618 + 683 + 1 249 + 1 340	+ 1 645
+ 0 + 60 + 123 + 263 + 552 + 812 + 1 1 + 1 341 + 1 919 + 2 379	+ 2 694
+ 0 + 5 + 142 + 187 + 218 + 273 + 684 + 779 + 841 + 946	+ 1 631
+ 0 + 7 + 14 + 28 + 77 + 105 + 126 + 161 + 259 + 308	+ 343
+ 0 + 8 + 362 + 434 + 551 + 639 + 1 701 + 1 853 + 2 87 + 2 255	+ 4 25
+ 0 + 21 + 214 + 342 + 403 + 573 + 1 152 + 1 429 + 1 551 + 1 870	+ 2 835
+ 0 + 1 + 77 + 79 + 386 + 390 + 618 + 623 + 1 237 + 1 244	+ 1 624
+ 0 + 12 + 155 + 183 + 632 + 684 + 1 113 + 1 181 + 2 79 + 2 171	+ 2 886
+ 0 + 42 + 69 + 132 + 663 + 810 + 891 + 1 59 + 2 121 + 2 373	+ 2 508
+ 0 + 24 + 37 + 98 + 157 + 266 + 305 + 451 + 569 + 763	+ 828
+ 0 + 12 + 41 + 94 + 101 + 178 + 265 + 383 + 397 + 539	+ 684
+ 0 + 1 + 143 + 148 + 287 + 294 + 720 + 731 + 1 9 + 1 22	+ 1 732
+ 0 + 49 + 53 + 151 + 314 + 510 + 522 + 767 + 1 93 + 1 436	+ 1 456
+ 0 + 2 + 26 + 41 + 44 + 63 + 135 + 167 + 173 + 209	+ 329
+ 0 + 9 + 173 + 194 + 701 + 740 + 1 232 + 1 283 + 2 297 + 2 366	+ 3 186
+ 0 + 5 + 69 + 89 + 166 + 196 + 388 + 433 + 587 + 642	+ 962
+ 0 + 34 + 226 + 373 + 532 + 747 + 1 323 + 1 651 + 1 969 + 2 365	+ 3 325
+ 0 + 31 + 75 + 181 + 230 + 398 + 530 + 773 + 871 + 1 176	+ 1 396
+ 0 + 45 + 118 + 222 + 523 + 717 + 936 + 1 189 + 1 791 + 2 134	+ 2 499
+ 0 + 10 + 166 + 256 + 259 + 369 + 837 + 1 27 + 1 33 + 1 243	+ 2 23
+ 0 + 1 + 30 + 36 + 55 + 63 + 150 + 163 + 201 + 216	+ 361
+ 0 + 32 + 135 + 295 + 302 + 526 + 835 + 1 187 + 1 201 + 1 617	+ 2 132
+ 0 + 9 + 49 + 67 + 254 + 290 + 410 + 455 + 829 + 892	+ 1 92
+ 0 + 6 + 29 + 59 + 64 + 106 + 175 + 241 + 251 + 329	+ 444
+ 0 + 5 + 93 + 103 + 470 + 490 + 754 + 779 + 1 513 + 1 548	+ 1 988
+ 0 + 4 + 191 + 211 + 386 + 414 + 975 + 1 19 + 1 369 + 1 421	+ 2 356
+ 0 + 41 + 142 + 254 + 511 + 705 + 1 8 + 1 273 + 1 787 + 2 134	+ 2 639
+ 0 + 9 + 131 + 152 + 533 + 572 + 938 + 989 + 1 751 + 1 820	+ 2 430
+ 0 + 35 + 76 + 146 + 415 + 555 + 678 + 853 + 1 391 + 1 636	+ 1 841
+ 0 + 47 + 129 + 317 + 348 + 630 + 876 + 1 299 + 1 361 + 1 878	+ 2 288
+ 0 + 3 + 137 + 152 + 277 + 298 + 700 + 733 + 983 + 1 22	+ 1 692
+ 0 + 9 + 47 + 65 + 244 + 280 + 394 + 439 + 797 + 860	+ 1 50
+ 0 + 12 + 14 + 47 + 58 + 115 + 121 + 199 + 221 + 323	+ 333
+ 0 + 12 + 161 + 189 + 656 + 708 + 1 155 + 1 223 + 2 157 + 2 249	+ 2 994
+ 0 + 5 + 14 + 26 + 59 + 81 + 108 + 137 + 203 + 242	+ 287
+ 0 + 19 + 89 + 184 + 197 + 330 + 540 + 749 + 775 + 1 22	+ 1 372
+ 0 + 7 + 25 + 52 + 67 + 108 + 162 + 223 + 253 + 328	+ 418
+ 0 + 93 + 96 + 317 + 468 + 875 + 884 + 1 419 + 1 721 + 2 442	+ 2 457
+ 0 + 49 + 142 + 262 + 583 + 801 + 1 80 + 1 369 + 2 11 + 2 398	+ 2 863
+ 0 + 3 + 165 + 172 + 663 + 676 + 1 162 + 1 179 + 2 161 + 2 184	+ 2 994
+ 0 + 5 + 33 + 58 + 71 + 106 + 190 + 245 + 271 + 336	+ 476
+ 0 + 102 + 109 + 347 + 538 + 980 + 1 1 + 1 579 + 1 961 + 2 743	+ 2 778
+ 0 + 20 + 133 + 233 + 286 + 426 + 765 + 985 + 1 91 + 1 351	+ 1 916
+ 0 + 3 + 34 + 54 + 61 + 87 + 180 + 223 + 237 + 286	+ 441
+ 0 + 27 + 105 + 168 + 447 + 564 + 798 + 951 + 1 509 + 1 716	+ 2 106
+ 0 + 7 + 195 + 223 + 462 + 504 + 1 68 + 1 131 + 1 609 + 1 686	+ 2 626
+ 0 + 27 + 30 + 72 + 273 + 369 + 378 + 489 + 891 + 1 56	+ 1 71
+ 0 + 15 + 322 + 457 + 498 + 663 + 1 584 + 1 869 + 1 951 + 2 266	+ 3 801
+ 0 + 3 + 181 + 188 + 727 + 740 + 1 274 + 1 291 + 2 369 + 2 392	+ 3 282
